YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2020,1,31,9,416.67,0.66,462.48,0.12,63.02,176.42,196.98,21.68,0.33,1.6,8.25,-2.77,2.74,4.21,50.06,0.0,81.01,1.72,303.55
2020,1,31,10,569.92,0.69,631.83,0.12,53.92,242.48,270.95,31.19,0.64,3.15,10.24,-1.2,4.52,4.7,49.12,0.0,81.06,2.89,244.2
2020,1,31,11,643.6,0.68,739.27,0.13,47.59,274.4,317.83,36.48,0.88,4.42,11.22,0.2,5.71,5.13,50.06,0.0,81.04,3.94,230.06
2020,1,31,12,642.59,0.65,725.7,0.1,45.21,273.5,307.8,35.25,0.88,4.4,11.62,1.18,6.4,5.43,51.5,0.0,80.98,4.26,222.25
2020,1,31,13,617.82,0.65,691.92,0.1,47.38,260.73,293.15,33.02,0.77,3.88,11.58,1.92,6.76,5.68,53.75,0.0,80.91,4.33,220.02
2020,1,31,14,501.72,0.6,587.65,0.09,53.54,213.85,248.5,26.84,0.55,2.77,11.14,2.42,6.78,5.8,56.88,0.0,80.89,4.06,221.49
2020,1,31,15,345.62,0.53,425.25,0.08,62.52,145.95,178.27,17.88,0.27,1.35,10.35,2.64,6.49,5.86,60.56,0.0,80.88,3.29,223.94
2020,1,31,16,181.46,0.45,228.42,0.14,73.29,73.83,93.33,8.59,0.07,0.33,9.08,2.78,5.93,5.92,66.44,0.0,80.87,2.51,224.24
2020,1,31,17,36.82,0.3,43.67,0.12,85.07,13.17,17.12,1.67,0.01,0.02,6.21,3.37,4.79,6.23,84.75,0.0,80.88,1.57,218.75
2020,1,31,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.94,2.59,3.76,5.8,86.69,0.0,80.94,0.78,233.13
2020,1,31,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.61,2.28,3.44,5.68,86.62,0.0,81.0,0.41,348.91
2020,1,31,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.95,2.02,2.98,5.55,89.12,0.0,81.03,1.02,21.64
2020,1,31,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.41,1.64,2.52,5.43,90.31,0.0,81.03,1.28,26.88
2020,1,31,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.51,1.05,2.28,5.25,86.25,0.0,81.02,1.21,23.93
2020,1,31,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.37,0.43,1.9,5.0,83.94,0.0,81.01,1.11,27.65
2020,2,1,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.86,-0.1,1.37,4.88,84.19,0.0,80.97,1.19,37.78
2020,2,1,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.63,-0.7,0.97,4.7,82.56,0.0,80.93,1.33,44.29
2020,2,1,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.25,-1.48,0.38,4.52,81.19,0.0,80.88,1.46,46.95
2020,2,1,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.86,-2.38,-0.26,4.27,79.19,0.0,80.83,1.5,45.0
2020,2,1,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.62,-3.3,-0.84,4.03,75.88,0.0,80.82,1.37,40.6
2020,2,1,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.33,-4.27,-1.47,3.72,72.31,0.0,80.85,1.32,39.72
2020,2,1,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.04,-5.35,-2.15,3.48,68.62,0.0,80.91,1.36,42.67
2020,2,1,7,45.77,0.41,47.0,0.18,85.5,16.45,18.27,1.89,0.01,0.02,1.69,-4.83,-1.57,3.6,68.38,0.0,81.0,1.3,45.97
2020,2,1,8,186.48,0.48,253.2,0.17,73.71,77.3,107.83,8.86,0.07,0.33,5.41,-3.17,1.12,4.09,59.06,0.0,81.09,1.0,51.69
2020,2,1,9,330.3,0.52,460.8,0.15,62.84,141.17,199.8,18.09,0.28,1.38,7.99,-2.42,2.79,4.21,51.5,0.0,81.18,0.59,174.67
2020,2,1,10,438.52,0.53,626.67,0.15,53.71,186.73,273.2,24.72,0.52,2.58,9.64,-1.42,4.12,4.52,48.88,0.0,81.24,2.08,200.41
2020,2,1,11,531.91,0.56,733.75,0.16,47.34,229.98,320.38,31.49,0.77,3.98,10.49,-0.45,5.02,4.76,49.06,0.0,81.23,3.07,206.96
2020,2,1,12,597.09,0.6,733.55,0.14,44.93,259.17,315.9,33.92,0.86,4.42,10.79,0.26,5.52,5.0,50.31,0.0,81.18,3.42,210.78
2020,2,1,13,558.27,0.59,702.17,0.15,47.1,242.52,301.7,31.4,0.77,3.9,10.76,0.76,5.76,5.19,52.0,0.0,81.1,3.71,212.79
2020,2,1,14,444.01,0.53,600.52,0.14,53.29,186.92,257.2,24.01,0.5,2.5,10.29,1.05,5.67,5.25,54.69,0.0,81.06,3.83,213.95
2020,2,1,15,325.73,0.5,439.35,0.12,62.3,139.0,186.62,17.43,0.27,1.35,9.28,1.16,5.23,5.31,58.94,0.0,81.03,3.73,215.72
2020,2,1,16,179.62,0.44,239.1,0.17,73.09,74.2,99.1,8.84,0.07,0.35,7.7,1.4,4.55,5.37,66.69,0.0,81.03,3.13,218.41
2020,2,1,17,39.36,0.32,46.73,0.16,84.91,14.27,18.4,1.8,0.01,0.02,5.15,2.33,3.74,5.8,85.81,0.0,81.05,1.92,220.04
2020,2,1,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.12,1.98,3.05,5.68,89.44,0.0,81.09,1.29,228.68
2020,2,1,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.7,1.41,2.55,5.43,88.38,0.0,81.15,0.71,253.36
2020,2,1,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.42,1.23,2.33,5.37,89.25,0.0,81.19,0.42,333.43
2020,2,1,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.07,0.9,1.98,5.25,89.56,0.0,81.18,0.69,13.72
2020,2,1,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.9,0.33,1.62,5.07,87.38,0.0,81.17,0.8,19.32
2020,2,1,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.57,-0.17,1.2,4.88,86.81,0.0,81.15,0.95,19.62
2020,2,2,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.08,-0.84,0.62,4.7,86.38,0.0,81.12,1.26,18.43
2020,2,2,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.73,-1.79,-0.03,4.46,83.5,0.0,81.09,1.51,17.5
2020,2,2,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.01,-2.96,-0.97,4.09,81.0,0.0,81.04,1.76,17.79
2020,2,2,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.37,-4.24,-1.94,3.72,77.06,0.0,81.0,1.95,16.04
2020,2,2,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.43,-5.63,-3.02,3.36,73.75,0.0,80.98,2.15,11.72
2020,2,2,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.89,-6.98,-3.94,2.99,68.69,0.0,81.03,2.36,7.43
2020,2,2,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.39,-8.25,-4.82,2.69,64.31,0.0,81.11,2.53,5.85
2020,2,2,7,40.15,0.36,39.8,0.17,85.4,14.1,15.3,1.74,0.01,0.02,-0.63,-7.49,-4.06,2.93,65.5,0.0,81.19,2.74,5.89
2020,2,2,8,194.05,0.49,226.92,0.18,73.57,77.27,91.1,9.05,0.08,0.38,3.64,-7.02,-1.69,3.05,50.31,0.0,81.27,2.81,2.07
2020,2,2,9,368.77,0.57,422.92,0.09,62.67,153.52,174.88,18.59,0.29,1.45,7.21,-6.18,0.51,3.11,40.31,0.0,81.32,1.6,312.63
2020,2,2,10,496.18,0.59,598.98,0.11,53.5,209.5,252.55,26.62,0.57,2.88,9.43,-4.89,2.27,3.48,38.75,0.0,81.33,2.35,254.76
2020,2,2,11,616.2,0.65,716.48,0.13,47.09,262.83,305.25,34.03,0.84,4.27,10.68,-3.92,3.38,3.78,38.31,0.0,81.3,3.59,242.21
2020,2,2,12,565.14,0.57,666.62,0.07,44.65,236.67,274.75,28.76,0.73,3.77,11.28,-3.03,4.12,4.03,39.0,0.0,81.23,4.48,236.09
2020,2,2,13,498.67,0.52,605.33,0.05,46.82,204.4,244.98,24.71,0.59,2.98,11.39,-2.25,4.57,4.21,40.56,0.0,81.15,4.89,231.61
2020,2,2,14,404.35,0.48,481.2,0.02,53.03,163.5,190.05,19.06,0.4,2.0,10.94,-1.6,4.66,4.39,43.56,0.0,81.12,5.05,228.89
2020,2,2,15,305.22,0.47,342.42,0.23,62.08,115.95,130.05,13.18,0.2,1.02,9.95,-1.13,4.41,4.52,47.88,0.0,81.14,4.62,228.91
2020,2,2,16,151.27,0.37,170.52,0.18,72.9,56.12,63.73,6.6,0.05,0.27,8.44,-0.7,3.87,4.64,54.62,0.0,81.18,3.44,229.51
2020,2,2,17,30.72,0.24,34.35,0.16,84.76,10.95,13.4,1.38,0.01,0.02,5.4,0.47,2.93,5.13,74.06,0.0,81.21,1.65,229.99
2020,2,2,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.98,-0.63,1.67,4.7,75.0,0.0,81.25,0.73,251.37
2020,2,2,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.56,-1.39,1.08,4.46,73.31,0.0,81.31,0.59,317.16
2020,2,2,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.33,-2.17,0.58,4.21,70.62,0.0,81.34,0.99,355.95
2020,2,2,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.01,-2.91,0.05,3.97,68.62,0.0,81.33,1.37,5.55
2020,2,2,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.54,-3.8,-0.63,3.72,66.5,0.0,81.29,1.66,6.22
2020,2,2,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.08,-4.64,-1.27,3.54,64.56,0.0,81.28,1.67,354.1
2020,2,3,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.48,-5.34,-1.92,3.36,63.94,0.0,81.29,1.9,355.29
2020,2,3,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.9,-6.19,-2.65,3.11,62.38,0.0,81.26,2.17,5.18
2020,2,3,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.55,-7.24,-3.35,2.87,58.56,0.0,81.2,2.32,9.11
2020,2,3,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.37,-8.31,-3.97,2.62,54.31,0.0,81.14,2.33,4.24
2020,2,3,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.08,-9.05,-4.48,2.44,52.25,0.0,81.12,2.44,358.71
2020,2,3,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.34,-9.45,-4.9,2.38,52.62,0.0,81.14,2.54,358.06
2020,2,3,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.77,-9.93,-5.35,2.32,52.5,0.0,81.2,2.7,359.17
2020,2,3,7,45.13,0.39,41.45,0.16,85.29,16.08,16.1,1.95,0.01,0.02,0.6,-8.38,-3.89,2.62,53.88,0.0,81.22,2.52,1.42
2020,2,3,8,233.59,0.59,236.65,0.19,73.42,93.62,96.33,10.5,0.09,0.42,5.19,-5.85,-0.34,3.3,48.94,0.0,81.28,2.18,353.84
2020,2,3,9,441.17,0.68,454.5,0.12,62.49,184.98,192.73,22.08,0.36,1.75,8.07,-6.34,0.87,3.05,37.06,0.0,81.36,1.42,291.33
2020,2,3,10,621.62,0.74,626.52,0.14,53.27,264.65,269.0,33.13,0.72,3.58,10.02,-5.04,2.49,3.42,36.5,0.0,81.41,2.85,236.4
2020,2,3,11,677.4,0.7,735.85,0.15,46.82,292.48,317.62,38.14,0.98,5.02,11.01,-3.33,3.84,3.91,38.5,0.0,81.37,4.16,226.45
2020,2,3,12,624.92,0.62,709.35,0.12,44.36,265.83,299.42,33.02,0.88,4.55,11.32,-1.95,4.69,4.27,41.44,0.0,81.31,4.65,222.21
2020,2,3,13,543.6,0.56,675.75,0.12,46.54,228.92,284.85,28.71,0.72,3.67,11.26,-0.93,5.16,4.58,44.56,0.0,81.23,4.79,221.36
2020,2,3,14,467.48,0.55,571.45,0.1,52.77,198.1,240.27,24.35,0.55,2.75,10.76,-0.17,5.29,4.82,48.38,0.0,81.17,4.66,222.01
2020,2,3,15,322.91,0.49,410.62,0.09,61.85,135.73,171.0,16.48,0.28,1.38,9.82,0.33,5.08,4.94,53.25,0.0,81.14,4.13,222.08
2020,2,3,16,185.62,0.45,220.25,0.17,72.7,75.08,89.3,8.91,0.09,0.4,8.34,0.76,4.55,5.13,60.44,0.0,81.12,3.3,220.59
2020,2,3,17,34.33,0.26,43.85,0.16,84.59,12.75,17.65,1.67,0.01,0.02,5.31,1.75,3.53,5.49,80.12,0.0,81.14,1.79,216.12
2020,2,3,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.19,1.01,2.59,5.13,81.19,0.0,81.19,0.73,225.87
2020,2,3,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.8,0.71,2.26,5.0,81.5,0.0,81.25,0.45,23.46
2020,2,3,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.29,0.42,1.85,4.94,82.88,0.0,81.28,1.03,32.6
2020,2,3,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.17,0.01,1.59,4.82,81.38,0.0,81.31,1.1,19.84
2020,2,3,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.18,-0.38,1.4,4.7,79.38,0.0,81.32,1.1,11.47
2020,2,3,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.14,-0.81,1.16,4.58,77.5,0.0,81.28,1.15,10.55
2020,2,4,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.87,-1.35,0.76,4.39,76.25,0.0,81.22,1.23,8.8
2020,2,4,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.62,-1.97,0.33,4.21,74.69,0.0,81.18,1.4,2.24
2020,2,4,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.33,-2.73,-0.2,4.03,72.44,0.0,81.11,1.6,2.79
2020,2,4,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.33,-3.66,-0.67,3.78,67.94,0.0,81.04,1.65,2.98
2020,2,4,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.09,-4.69,-1.3,3.54,64.25,0.0,81.02,1.63,357.8
2020,2,4,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.78,-5.74,-1.98,3.23,60.81,0.0,81.05,1.6,353.54
2020,2,4,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.52,-6.74,-2.6,2.99,57.56,0.0,81.12,1.65,355.37
2020,2,4,7,47.72,0.41,44.73,0.18,85.18,17.3,17.5,2.09,0.01,0.02,2.13,-5.86,-1.87,3.23,59.06,0.0,81.18,1.64,1.09
2020,2,4,8,225.93,0.56,247.88,0.18,73.27,92.45,103.2,10.72,0.09,0.48,5.87,-3.35,1.26,3.91,55.31,0.0,81.25,1.2,351.4
2020,2,4,9,429.09,0.66,460.2,0.14,62.3,181.58,197.17,22.16,0.38,1.83,8.48,-2.95,2.76,4.09,47.81,0.0,81.3,1.15,241.51
2020,2,4,10,615.64,0.73,627.65,0.15,53.05,263.98,271.17,33.37,0.75,3.73,10.07,-1.88,4.09,4.33,46.06,0.0,81.31,2.84,218.41
2020,2,4,11,711.11,0.74,733.67,0.15,46.55,308.15,318.3,40.01,1.03,5.23,10.96,-1.06,4.95,4.58,45.69,0.0,81.27,3.65,213.55
2020,2,4,12,641.55,0.64,711.38,0.11,44.07,271.23,301.0,34.23,0.91,4.7,11.37,-0.46,5.45,4.76,46.12,0.0,81.19,3.86,211.86
2020,2,4,13,629.5,0.65,684.0,0.12,46.25,268.95,289.73,33.76,0.88,4.58,11.41,-0.06,5.68,4.88,47.12,0.0,81.12,3.78,211.13
2020,2,4,14,534.87,0.62,586.17,0.12,52.52,226.67,248.12,27.81,0.63,3.2,11.1,0.1,5.6,4.94,48.62,0.0,81.07,3.47,210.61
2020,2,4,15,387.85,0.59,430.23,0.11,61.62,162.77,181.05,19.5,0.34,1.65,10.41,0.12,5.26,4.94,50.94,0.0,81.04,3.12,211.58
2020,2,4,16,226.68,0.54,236.4,0.09,72.5,91.58,97.75,10.38,0.09,0.48,9.11,0.37,4.74,5.07,56.75,0.0,81.05,2.64,213.17
2020,2,4,17,51.85,0.38,50.48,0.19,84.43,19.9,20.27,2.41,0.01,0.02,6.15,1.41,3.78,5.49,75.25,0.0,81.07,1.67,215.48
2020,2,4,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.97,0.43,2.69,5.0,74.5,0.0,81.1,0.73,237.15
2020,2,4,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.13,0.28,2.2,4.94,77.94,0.0,81.15,0.58,350.67
2020,2,4,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.59,0.01,1.8,4.82,79.44,0.0,81.17,0.88,7.13
2020,2,4,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.3,-0.53,1.38,4.7,78.56,0.0,81.18,0.89,359.5
2020,2,4,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.97,-1.14,0.91,4.52,77.62,0.0,81.17,0.88,341.4
2020,2,4,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.73,-1.72,0.5,4.39,76.5,0.0,81.14,1.04,337.08
2020,2,5,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.48,-2.38,0.05,4.21,75.0,0.0,81.1,1.29,345.29
2020,2,5,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.19,-3.29,-0.55,3.97,72.5,0.0,81.05,1.53,351.5
2020,2,5,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.8,-4.44,-1.32,3.72,69.38,0.0,80.98,1.71,353.69
2020,2,5,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.4,-5.52,-2.06,3.42,65.88,0.0,80.91,1.84,355.14
2020,2,5,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.76,-6.65,-2.95,3.11,62.94,0.0,80.88,2.02,355.57
2020,2,5,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.09,-7.71,-3.81,2.87,60.31,0.0,80.88,2.18,355.68
2020,2,5,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.48,-8.77,-4.63,2.62,57.38,0.0,80.91,2.32,357.88
2020,2,5,7,50.92,0.42,49.12,0.18,85.06,18.2,18.75,2.14,0.01,0.02,0.33,-7.56,-3.61,2.87,59.38,0.0,80.97,2.35,357.71
2020,2,5,8,242.55,0.59,255.75,0.18,73.11,97.65,105.15,11.09,0.08,0.4,4.66,-6.27,-0.8,3.3,50.5,0.0,81.03,2.41,350.48
2020,2,5,9,452.48,0.69,466.0,0.12,62.11,188.77,196.62,22.66,0.33,1.6,7.78,-7.21,0.28,2.93,36.31,0.0,81.07,1.98,304.88
2020,2,5,10,621.23,0.73,636.65,0.13,52.81,262.05,271.02,33.15,0.66,3.23,9.76,-6.56,1.6,3.05,33.19,0.0,81.08,2.86,253.5
2020,2,5,11,698.84,0.72,746.33,0.13,46.27,299.83,319.4,39.17,0.91,4.58,10.78,-5.1,2.83,3.42,34.25,0.0,81.05,4.13,235.02
2020,2,5,12,665.56,0.66,739.4,0.11,43.77,283.65,312.25,35.83,0.87,4.4,11.23,-3.77,3.73,3.72,36.5,0.0,80.98,4.63,228.42
2020,2,5,13,625.49,0.64,706.3,0.11,45.96,264.38,298.3,33.47,0.77,3.8,11.3,-2.74,4.28,4.03,39.0,0.0,80.92,4.82,227.63
2020,2,5,14,531.64,0.62,603.17,0.11,52.26,225.4,254.08,27.89,0.56,2.8,10.98,-1.99,4.49,4.21,41.81,0.0,80.89,4.8,229.36
2020,2,5,15,373.91,0.55,441.08,0.09,61.4,156.7,184.25,18.94,0.28,1.4,10.21,-1.47,4.37,4.39,45.56,0.0,80.87,4.61,230.92
2020,2,5,16,199.67,0.47,241.15,0.06,72.3,81.52,98.65,9.63,0.08,0.38,8.78,-1.02,3.88,4.52,51.88,0.0,80.87,3.93,231.79
2020,2,5,17,42.83,0.3,51.92,0.17,84.27,16.0,20.5,1.99,0.01,0.02,5.54,0.3,2.92,5.0,71.94,0.0,80.9,1.92,235.28
2020,2,5,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.61,-0.48,1.57,4.76,77.62,0.0,80.95,1.25,246.8
2020,2,5,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.38,-1.42,0.98,4.46,74.19,0.0,81.0,0.85,261.5
2020,2,5,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.29,-2.21,0.54,4.21,71.06,0.0,81.02,0.56,282.09
2020,2,5,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.08,-2.8,0.14,4.09,69.38,0.0,81.04,0.57,326.75
2020,2,5,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.9,-3.4,-0.25,3.91,67.38,0.0,81.04,0.85,357.9
2020,2,5,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.58,-4.16,-0.78,3.72,65.56,0.0,81.02,1.14,10.62
2020,2,6,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.13,-4.88,-1.37,3.54,64.31,0.0,80.98,1.36,16.35
2020,2,6,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.8,-5.6,-1.9,3.36,62.12,0.0,80.94,1.58,17.0
2020,2,6,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.69,-6.42,-2.36,3.11,58.69,0.0,80.88,1.82,20.38
2020,2,6,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.63,-7.34,-2.85,2.93,55.19,0.0,80.81,1.92,26.36
2020,2,6,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.9,-8.7,-3.4,2.69,49.19,0.0,80.78,1.83,31.17
2020,2,6,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.23,-9.69,-3.73,2.44,44.62,0.0,80.8,1.43,37.43
2020,2,6,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.73,-10.31,-3.79,2.32,40.75,0.0,80.89,0.98,42.43
2020,2,6,7,45.48,0.37,54.23,0.16,84.94,17.25,21.38,2.09,0.01,0.02,3.5,-8.77,-2.64,2.62,43.06,0.0,80.99,0.63,48.01
2020,2,6,8,235.72,0.58,267.85,0.18,72.95,98.88,114.25,11.52,0.09,0.45,6.3,-4.76,0.77,3.42,46.69,0.0,81.1,0.27,117.3
2020,2,6,9,423.83,0.64,480.05,0.16,61.91,181.3,208.58,22.34,0.34,1.67,8.5,-4.2,2.15,3.6,42.31,0.0,81.17,1.77,195.88
2020,2,6,10,555.02,0.66,650.52,0.16,52.58,239.5,284.1,31.31,0.66,3.27,9.75,-3.45,3.15,3.85,41.31,0.0,81.19,3.05,204.01
2020,2,6,11,676.55,0.7,760.45,0.16,46.0,294.42,333.12,39.04,0.95,4.75,10.53,-2.81,3.87,4.03,40.94,0.0,81.14,3.81,208.25
2020,2,6,12,616.27,0.61,780.42,0.16,43.47,271.42,341.5,36.22,0.94,4.8,10.8,-2.25,4.28,4.15,41.62,0.0,81.07,4.1,209.45
2020,2,6,13,586.04,0.6,748.4,0.16,45.66,258.33,328.3,34.29,0.85,4.35,10.74,-1.89,4.42,4.21,42.69,0.0,81.0,4.2,209.76
2020,2,6,14,524.02,0.61,645.4,0.16,51.99,229.3,284.0,29.86,0.64,3.17,10.26,-1.69,4.29,4.27,44.62,0.0,80.97,4.23,211.64
2020,2,6,15,366.69,0.55,484.17,0.16,61.17,160.45,212.75,20.43,0.33,1.62,9.29,-1.52,3.88,4.33,48.0,0.0,80.97,3.92,212.87
2020,2,6,16,203.52,0.48,278.55,0.15,72.11,87.65,121.2,10.52,0.09,0.45,7.83,-1.25,3.29,4.39,53.88,0.0,80.98,3.21,212.57
2020,2,6,17,48.69,0.34,65.8,0.17,84.1,18.95,26.8,2.2,0.01,0.02,4.83,0.15,2.49,4.94,74.0,0.0,81.02,2.05,209.39
2020,2,6,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.66,-0.94,1.36,4.46,73.0,0.0,81.08,1.11,215.26
2020,2,6,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.42,-1.37,1.02,4.27,71.56,0.0,81.16,0.25,349.05
2020,2,6,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.61,-1.67,0.48,4.21,74.19,0.0,81.2,1.1,33.69
2020,2,6,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.85,-1.92,-0.03,4.15,76.94,0.0,81.21,1.49,31.27
